run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788516948,13,19,1,0,7,0.5854,0.5854
1788516948,13,20,0,0,7,0.4364,0.4349
1788516948,13,21,1,0,7,0.5316,0.5274
1788516948,13,22,0,0,7,0.4960,0.4918
1788516948,13,23,1,0,7,0.4956,0.4976
1788516948,13,24,0,1,7,2.1818,2.0613
1788516948,13,25,1,0,7,0.3840,0.3798
1788516948,13,26,0,0,7,0.5881,0.5468
1788516948,13,27,1,0,7,0.3573,0.3540
1788516948,13,28,0,0,7,0.4708,0.4685
1788516948,13,29,1,0,7,0.3452,0.3235
1788516948,13,30,0,0,7,0.6256,0.6227
1788516948,13,31,1,0,7,0.2960,0.2833
1788516948,13,32,0,0,7,0.3693,0.3701
1788516948,13,33,1,0,7,0.4271,0.4236
1788516948,13,34,0,0,7,0.5121,0.5134
1788516948,13,35,1,0,6,0.3353,0.3319
1788516948,13,36,0,0,5,0.3396,0.3096
1788516948,13,37,1,0,5,0.2199,0.2233
1788516948,13,38,0,0,4,0.3774,0.3740
1788516948,13,39,1,0,4,0.2226,0.2227
1788516948,13,40,0,0,2,0.1454,0.1448
1788516948,13,41,1,0,2,0.0946,0.0940
1788516948,13,42,0,0,2,0.1429,0.1456
1788516948,13,43,1,0,2,0.0859,0.0879
1788516948,13,44,0,0,2,0.1190,0.1212
1788516948,13,45,1,0,2,0.1622,0.1617
1788516948,14,0,0,0,7,2.8156,2.8132
1788516948,14,1,1,0,7,0.8585,0.8600
1788516948,14,2,0,0,7,1.4369,1.4335
1788516948,14,3,1,0,7,0.9849,0.9609
1788516948,14,4,0,0,7,1.8892,1.8882
1788516948,14,5,1,0,7,1.2439,1.2210
1788516948,14,6,0,0,7,0.6079,0.6044
1788516948,14,7,1,0,7,0.5344,0.5242
1788516948,14,8,0,0,7,0.6323,0.6330
1788516948,14,9,1,0,7,0.5813,0.5586
1788516948,14,10,0,0,7,0.4785,0.4719
1788516948,14,11,1,0,7,0.5731,0.5711
1788516948,14,12,0,0,7,1.0917,1.0924
1788516948,14,13,1,0,7,52.1570,52.1258
1788516948,14,14,0,0,7,0.7932,0.7867
1788516948,14,15,1,2,7,5.6064,5.5994
1788516948,14,16,0,0,7,0.6909,0.7238
1788516948,14,17,1,1,7,3.6824,3.6628
